Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-04-28 12:32:11,2018-04-28 12:32:11,0.127s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:11,2018-04-28 12:32:13,1.501s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:32:13,2018-04-28 12:32:13,0.600s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:13,2018-04-28 12:32:13,0.098s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-28 12:32:13,2018-04-28 12:32:13,0.025s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:32:13,2018-04-28 12:32:14,0.576s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:14,0.064s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:14,0.174s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:14,0.085s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:14,0.102s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:14,0.091s,PASSED
waitForPageLoad,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:14,0.058s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:32:14,2018-04-28 12:32:15,0.268s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:32:15,2018-04-28 12:32:15,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-26,Chrome 65.0.3325.181,,2018-04-28 12:32:15,2018-04-28 12:32:59,44.322s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:32:15,2018-04-28 12:32:22,7.080s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:32:22,2018-04-28 12:32:22,0.169s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:32:22,2018-04-28 12:32:22,0.280s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:22,2018-04-28 12:32:22,0.129s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-28 12:32:22,2018-04-28 12:32:24,1.461s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:32:24,2018-04-28 12:32:27,3.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:27,2018-04-28 12:32:27,0.120s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:32:27,2018-04-28 12:32:59,31.956s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:32:59,2018-04-28 12:32:59,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-356,Chrome 65.0.3325.181,,2018-04-28 12:32:59,2018-04-28 12:33:38,38.756s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:32:59,2018-04-28 12:33:05,6.226s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:33:05,2018-04-28 12:33:06,0.192s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:33:06,2018-04-28 12:33:06,0.221s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:06,2018-04-28 12:33:06,0.099s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:33:06,2018-04-28 12:33:09,3.000s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-28 12:33:09,2018-04-28 12:33:09,0.026s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:33:09,2018-04-28 12:33:12,3.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:12,2018-04-28 12:33:12,0.147s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:33:12,2018-04-28 12:33:27,15.003s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:33:27,2018-04-28 12:33:27,0.075s,PASSED
uploadFile,Chrome 65.0.3325.181,,2018-04-28 12:33:27,2018-04-28 12:33:27,0.070s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:27,2018-04-28 12:33:27,0.098s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:33:27,2018-04-28 12:33:37,10.003s,PASSED
selectOptionByIndex,Chrome 65.0.3325.181,,2018-04-28 12:33:37,2018-04-28 12:33:38,0.180s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:33:38,2018-04-28 12:33:38,0.238s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:33:38,2018-04-28 12:33:38,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-43,Chrome 65.0.3325.181,,2018-04-28 12:33:38,2018-04-28 12:33:54,16.197s,FAILED
