Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:01,2018-04-11 09:53:01,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:01,2018-04-11 09:53:02,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:02,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:02,0.132s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:02,0.228s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:02,0.142s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:02,0.097s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:02,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-91,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:24,21.432s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-11 09:53:02,2018-04-11 09:53:07,4.732s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:07,2018-04-11 09:53:07,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:07,2018-04-11 09:53:08,0.179s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:08,2018-04-11 09:53:08,0.094s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:08,2018-04-11 09:53:08,0.454s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:08,2018-04-11 09:53:08,0.180s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:08,2018-04-11 09:53:08,0.173s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:53:08,2018-04-11 09:53:09,0.079s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:53:09,2018-04-11 09:53:12,3.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.159s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.109s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.127s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.153s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.112s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:12,0.112s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:53:12,2018-04-11 09:53:17,5.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:17,2018-04-11 09:53:18,0.121s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:53:18,2018-04-11 09:53:18,0.081s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:53:18,2018-04-11 09:53:21,3.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:21,0.186s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:21,0.130s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:21,0.133s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:21,0.093s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:21,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:21,0.083s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:53:21,2018-04-11 09:53:22,0.082s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:53:22,2018-04-11 09:53:24,2.003s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:53:24,2018-04-11 09:53:24,0.103s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-11 09:53:24,2018-04-11 09:53:24,0.042s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-11 09:53:24,2018-04-11 09:53:24,0.001s,PASSED
