Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
clearText,Chrome 65.0.3325.181,,2018-03-29 12:52:05,2018-03-29 12:52:05,0.077s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:05,2018-03-29 12:52:10,5.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:10,2018-03-29 12:52:10,0.161s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:10,2018-03-29 12:52:10,0.081s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:10,2018-03-29 12:52:11,0.628s,PASSED
,,,,,,
Test Cases/TC-62,Chrome 65.0.3325.181,,2018-03-29 12:52:11,2018-03-29 12:52:21,10.301s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:11,2018-03-29 12:52:15,4.081s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:15,2018-03-29 12:52:15,0.196s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:15,2018-03-29 12:52:15,0.147s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:15,2018-03-29 12:52:16,0.096s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:16,2018-03-29 12:52:16,0.608s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:16,2018-03-29 12:52:16,0.157s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 12:52:16,2018-03-29 12:52:18,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:18,2018-03-29 12:52:20,1.658s,PASSED
focus,Chrome 65.0.3325.181,,2018-03-29 12:52:20,2018-03-29 12:52:20,0.096s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:20,2018-03-29 12:52:20,0.435s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:20,2018-03-29 12:52:21,0.652s,PASSED
,,,,,,
Test Cases/TC-86,Chrome 65.0.3325.181,,2018-03-29 12:52:21,2018-03-29 12:52:33,11.702s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-03-29 12:52:21,2018-03-29 12:52:26,4.599s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:26,2018-03-29 12:52:26,0.176s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 12:52:26,2018-03-29 12:52:26,0.149s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 12:52:26,2018-03-29 12:52:26,0.090s,PASSED
